project_id,rent,low_area_sqm,high_area_sqm,low_area_sqft,high_area_sqft,lease_date,no_of_bedrooms,street_name,project_name,district,property_type,longitude,latitude,id,category_name
444,4400,100,110,1100,1200,2022-10-01,3,BAYSHORE ROAD,BAYSHORE PARK,16,1,103.936679051732,1.311561653755936,1,Non-landed Properties
1693,2200,100,110,1100,1200,2022-10-01,3,TAMPINES CENTRAL 7,CITYLIFE@TAMPINES,18,5,103.9411869263495,1.3597595466725718,5,Executive Condominium
174,3500,100,110,1100,1200,2022-10-01,3,PASIR PANJANG HILL,LE HILL CONDOMINIUM,5,1,103.78506526496726,1.283057900079615,1,Non-landed Properties
816,7000,100,110,1100,1200,2022-10-01,2,DRAYCOTT DRIVE,THE ARC AT DRAYCOTT,10,1,103.8309075619475,1.309224360967715,1,Non-landed Properties
735,4900,100,110,1100,1200,2022-10-01,3,JURONG WEST STREET 41,THE LAKESHORE,22,1,103.72291956668576,1.3458724425783226,1,Non-landed Properties
1056,3700,100,110,1100,1200,2022-10-01,2,ANG MO KIO CENTRAL 3,GRANDEUR 8,20,1,103.8470563451818,1.3759349745598413,1,Non-landed Properties
363,5000,100,110,1100,1200,2022-10-01,2,RIVER VALLEY ROAD,VALLEY PARK,10,1,103.82884110361242,1.2934156401464356,1,Non-landed Properties
409,2800,100,110,1100,1200,2022-10-01,3,SIMEI STREET 3,EASTPOINT GREEN,18,1,103.9508293917176,1.33899506271277,1,Non-landed Properties
1163,5200,100,110,1100,1200,2022-10-01,3,BALMORAL CRESCENT,THE BALMORAL SPRING,10,1,103.83429748946448,1.31549317655324,1,Non-landed Properties
68,4000,100,110,1100,1200,2022-10-01,3,HILLVIEW AVENUE,THE LANAI,23,1,103.76154620107424,1.35609018064327,1,Non-landed Properties
288,5600,100,110,1100,1200,2022-10-01,3,DAKOTA CRESCENT,WATERBANK AT DAKOTA,14,1,103.88889426188602,1.3066530016085631,1,Non-landed Properties
755,6000,100,110,1100,1200,2022-10-01,1,BEACH ROAD,CONCOURSE SKYLINE,7,1,103.8619322909715,1.3004990124907552,1,Non-landed Properties
1693,4000,100,110,1100,1200,2022-10-01,3,TAMPINES CENTRAL 7,CITYLIFE@TAMPINES,18,5,103.9411869263495,1.3597595466725718,5,Executive Condominium
110,3500,100,110,1100,1200,2022-10-01,99,HAVELOCK ROAD,NON-LANDED HOUSING DEVELOPMENT,3,1,,,1,Non-landed Properties
1962,4100,100,110,1100,1200,2022-10-01,2,MARTABAN ROAD,DE PARADISO,12,1,103.85063552173052,1.32408385186364,1,Non-landed Properties
838,3850,100,110,1100,1200,2022-10-01,3,RIVERVALE CRESCENT,RIVERVALE CREST,19,1,103.904204612251,1.39134464696443,1,Non-landed Properties
286,2800,100,110,1100,1200,2022-10-01,2,OXFORD ROAD,KENTISH GREEN,8,1,103.8517873240835,1.3156000333607449,1,Non-landed Properties
409,3650,100,110,1100,1200,2022-10-01,3,SIMEI STREET 3,EASTPOINT GREEN,18,1,103.9508293917176,1.33899506271277,1,Non-landed Properties
666,4750,100,110,1100,1200,2022-10-01,2,JOO CHIAT LANE,D' FRESCO,15,1,103.9037910719685,1.31232518223103,1,Non-landed Properties
784,4500,100,110,1100,1200,2022-10-01,3,CHOA CHU KANG NORTH 6,YEWTEE RESIDENCES,23,1,103.74663629911431,1.3970664182647632,1,Non-landed Properties
2364,3000,100,110,1100,1200,2022-10-01,99,LORONG 34 GEYLANG,PENANG SERVICE APARTMENTS,14,1,103.887597407486,1.31336434016643,1,Non-landed Properties
110,2800,100,110,1100,1200,2022-10-01,99,HAVELOCK ROAD,NON-LANDED HOUSING DEVELOPMENT,3,1,,,1,Non-landed Properties
1146,4000,100,110,1100,1200,2022-10-01,3,SIMEI STREET 1,MELVILLE PARK,18,1,103.9584404417012,1.348452052768055,1,Non-landed Properties
646,7500,100,110,1100,1200,2022-10-01,2,CAIRNHILL CIRCLE,HILLTOPS,9,1,103.83850503753668,1.3073350360226434,1,Non-landed Properties
528,4700,100,110,1100,1200,2022-10-01,2,WEST COAST CRESCENT,WESTCOVE CONDOMINIUM,5,1,103.76638710086679,1.2978446039343681,1,Non-landed Properties
821,4600,100,110,1100,1200,2022-10-01,3,WOODGROVE AVENUE,WOODHAVEN,25,1,103.78387001867181,1.43018150585852,1,Non-landed Properties
1050,2650,100,110,1100,1200,2022-10-01,3,UPPER SERANGOON CRESCENT,RIVERSAILS,19,1,103.902714201047,1.3785837690699621,1,Non-landed Properties
263,7100,100,110,1100,1200,2022-10-01,2,DRAYCOTT PARK,DRAYCOTT EIGHT,10,1,103.8321010922634,1.31089258970065,1,Non-landed Properties
280,3950,100,110,1100,1200,2022-10-01,3,BRIGHT HILL DRIVE,THOMSON THREE,20,1,103.8305279207425,1.3573916111711311,1,Non-landed Properties
429,4800,100,110,1100,1200,2022-10-01,3,LORONG HOW SUN,BARTLEY RESIDENCES,19,1,103.8812404204259,1.3428957224804432,1,Non-landed Properties
2038,2700,100,110,1100,1200,2022-10-01,99,KOON SENG ROAD,CASA FELIZ,15,1,103.904389153543,1.3120750238367251,1,Non-landed Properties
377,8000,100,110,1100,1200,2022-10-01,2,KIM SENG ROAD,THE COSMOPOLITAN,9,1,103.832309798505,1.2957239782719667,1,Non-landed Properties
1569,4400,100,110,1100,1200,2022-10-01,3,LORONG 16 GEYLANG,CRYSTAL LODGE,14,1,103.87966314175152,1.31139892991294,1,Non-landed Properties
2388,3800,100,110,1100,1200,2022-10-01,3,PASIR RIS GROVE,D'NEST,18,1,103.94576290078471,1.3691528510901454,1,Non-landed Properties
2190,3500,100,110,1100,1200,2022-10-01,3,RACE COURSE ROAD,RACE COURSE 138,8,1,103.85229217775448,1.30982588497705,1,Non-landed Properties
2255,3900,100,110,1100,1200,2022-10-01,3,PUNGGOL FIELD,PRIVE,19,5,,,5,Executive Condominium
325,4500,100,110,1100,1200,2022-10-01,3,PUNGGOL WALK,A TREASURE TROVE,19,1,103.8996093540073,1.4051524183243642,1,Non-landed Properties
480,3700,100,110,1100,1200,2022-10-01,3,ROSEWOOD DRIVE,CASABLANCA,25,1,103.78604199836214,1.430292471701063,1,Non-landed Properties
2787,5000,100,110,1100,1200,2022-10-01,3,LORONG SALLEH,THE LATTIZ,14,1,103.9062819720135,1.324215923764785,1,Non-landed Properties
658,4600,100,110,1100,1200,2022-10-01,3,BISHAN STREET 21,BISHAN 8,20,1,103.84690033933066,1.3493872545038668,1,Non-landed Properties
798,5500,100,110,1100,1200,2022-10-01,3,JURONG LAKE LINK,LAKEVILLE,22,1,103.72570881289676,1.3456807835530602,1,Non-landed Properties
117,6000,100,110,1100,1200,2022-10-01,2,OCEAN DRIVE,THE BERTH BY THE COVE,4,1,103.84628357540608,1.2496390145856608,1,Non-landed Properties
823,3650,100,110,1100,1200,2022-10-01,2,JALAN TAMAN,THE ABERDEEN,12,1,103.865508378983,1.32554594188698,1,Non-landed Properties
42,6500,100,110,1100,1200,2022-10-01,2,AMBER GARDENS,THE ESTA,15,1,103.90001056522314,1.3021762820410856,1,Non-landed Properties
205,4300,100,110,1100,1200,2022-10-01,3,BUKIT BATOK EAST AVENUE 2,HILLVIEW REGENCY,23,1,103.758168626238,1.35203501741686,1,Non-landed Properties
236,5300,100,110,1100,1200,2022-10-01,3,LEEDON HEIGHTS,D'LEEDON,10,1,103.802679902163,1.315471206074291,1,Non-landed Properties
409,4200,100,110,1100,1200,2022-10-01,2,SIMEI STREET 3,EASTPOINT GREEN,18,1,103.9508293917176,1.33899506271277,1,Non-landed Properties
794,3900,100,110,1100,1200,2022-10-01,3,BAYSHORE ROAD,THE BAYSHORE,16,1,103.93902944278686,1.3127017372209988,1,Non-landed Properties
952,5000,100,110,1100,1200,2022-10-01,2,MARINE PARADE ROAD,COTE D'AZUR,15,1,103.90412322827642,1.3007363393226303,1,Non-landed Properties
1595,7200,100,110,1100,1200,2022-10-01,3,CAIRNHILL CIRCLE,CAIRNHILL RESIDENCES,9,1,103.83890479464868,1.3079467361956434,1,Non-landed Properties
615,2600,100,110,1100,1200,2022-10-01,2,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23,1,103.76536609949702,1.3613539268913659,1,Non-landed Properties
409,4600,100,110,1100,1200,2022-10-01,3,SIMEI STREET 3,EASTPOINT GREEN,18,1,103.9508293917176,1.33899506271277,1,Non-landed Properties
649,3500,100,110,1100,1200,2022-10-01,3,LEEDON ROAD,LEEDON 2,10,1,103.79694552882152,1.3129811957485549,1,Non-landed Properties
345,5300,100,110,1100,1200,2022-10-01,3,BISHAN STREET 15,SKY VUE,20,1,103.85086297647968,1.3525447854320698,1,Non-landed Properties
1331,4200,100,110,1100,1200,2022-10-01,3,EAST COAST ROAD,SPRINGVALE,15,1,103.924716340495,1.3129279743919251,1,Non-landed Properties
1180,2700,100,110,1100,1200,2022-10-01,3,JALAN RAJAWALI,PALM RESIDENCE,21,1,103.76916263689448,1.34328141774627,1,Non-landed Properties
755,6000,100,110,1100,1200,2022-10-01,1,BEACH ROAD,CONCOURSE SKYLINE,7,1,103.8619322909715,1.3004990124907552,1,Non-landed Properties
1142,5700,100,110,1100,1200,2022-10-01,3,GUILLEMARD ROAD,ESTA RUBY,14,1,103.893614712306,1.313920394314265,1,Non-landed Properties
1768,3500,100,110,1100,1200,2022-10-01,3,ST. THOMAS WALK,ST THOMAS VILLE,9,1,,,1,Non-landed Properties
891,3600,100,150,1500,2000,2022-10-01,99,ANGSANA AVENUE,SENNETT ESTATE,13,2,103.8748218715866,1.332163013046066,2,Terrace House
75,4600,100,150,1500,2000,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
720,4700,100,150,1500,2000,2022-10-01,99,MAY ROAD,TOWNER VILLE,12,2,,,2,Terrace House
891,3300,100,150,1500,2000,2022-10-01,99,ANGSANA AVENUE,SENNETT ESTATE,13,2,103.8748218715866,1.332163013046066,2,Terrace House
720,4700,100,150,1500,2000,2022-10-01,99,MAY ROAD,TOWNER VILLE,12,2,,,2,Terrace House
75,5500,100,150,1500,2000,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,5100,100,150,1500,2000,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
50,11250,100,150,1500,2000,2022-10-01,99,CAIRNHILL ROAD,EMERALD HILL CONSERVATION AREA,9,2,103.83924099221092,1.3033318754789369,2,Terrace House
75,5500,100,150,1500,2000,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,4600,100,150,1500,2000,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
1117,4700,100,150,1000,1500,2022-10-01,99,CAMPBELL LANE,LITTLE INDIA CONSERVATION AREA,8,2,103.8528071289612,1.306208583511018,2,Terrace House
75,3000,100,150,1000,1500,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
1117,5500,100,150,1000,1500,2022-10-01,99,CAMPBELL LANE,LITTLE INDIA CONSERVATION AREA,8,2,103.8528071289612,1.306208583511018,2,Terrace House
891,4200,100,150,1000,1500,2022-10-01,99,ANGSANA AVENUE,SENNETT ESTATE,13,2,103.8748218715866,1.332163013046066,2,Terrace House
1710,3500,100,150,1000,1500,2022-10-01,99,AIDA STREET,OPERA ESTATE,15,4,103.92391860694792,1.3213509812253881,4,Semi-Detached House
75,5500,100,150,1000,1500,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,3800,100,150,1000,1500,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,2500,100,150,1000,1500,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,3800,100,150,1000,1500,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,5000,100,150,1000,1500,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,3400,100,150,1000,1500,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
868,3000,100,150,1000,1500,2022-10-01,99,JALAN CHEGAR,THOMSON GARDEN ESTATE,20,2,103.83877315511212,1.3538407715965219,2,Terrace House
75,5500,100,150,1000,1500,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,3400,100,150,1000,1500,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
75,5500,100,150,1000,1500,2022-10-01,99,NASSIM ROAD,LANDED HOUSING DEVELOPMENT,10,3,,,3,Detached House
866,3700,110,120,1200,1300,2022-10-01,3,JURONG EAST STREET 13,WESTMERE,22,5,103.7364152550346,1.337416086562512,5,Executive Condominium
28,3000,110,120,1200,1300,2022-10-01,3,HUME AVENUE,PARC PALAIS,21,1,103.76525478577774,1.35694555929045,1,Non-landed Properties
1886,3600,110,120,1200,1300,2022-10-01,3,SUNSHINE TERRACE,THE SUNSHINE,19,1,103.871970234541,1.346238984913225,1,Non-landed Properties
808,5800,110,120,1200,1300,2022-10-01,3,TELOK BLANGAH ROAD,SKYLINE RESIDENCES,4,1,103.8076415371945,1.2721868138572725,1,Non-landed Properties
180,5600,110,120,1200,1300,2022-10-01,3,AMBER ROAD,THE SEA VIEW,15,1,103.9021490837182,1.3016737299214358,1,Non-landed Properties
290,4000,110,120,1200,1300,2022-10-01,3,BOON LAY DRIVE,SUMMERDALE,22,5,103.71204822058384,1.3423153882566516,5,Executive Condominium
1058,4750,110,120,1200,1300,2022-10-01,3,INDUS ROAD,EMERALD PARK,3,1,103.8302616486275,1.28972407014335,1,Non-landed Properties
1200,5000,110,120,1200,1300,2022-10-01,3,PAYA LEBAR CRESCENT,TANGERINE GROVE,19,1,103.880677739245,1.3500614955205863,1,Non-landed Properties
443,4400,110,120,1200,1300,2022-10-01,3,BASSEIN ROAD,PASTORAL VIEW,11,1,103.847842142845,1.32301954288574,1,Non-landed Properties
3,3600,110,120,1200,1300,2022-10-01,3,FLORA DRIVE,DAHLIA PARK CONDOMINIUM,17,1,103.96558616148316,1.3590929338952169,1,Non-landed Properties
791,5400,110,120,1200,1300,2022-10-01,3,CHESTNUT AVENUE,TREE HOUSE,23,1,103.77667888053216,1.3700657556952349,1,Non-landed Properties
1145,3200,110,120,1200,1300,2022-10-01,3,HILLVIEW AVENUE,GLENDALE PARK,23,1,103.76566962906634,1.3630457272715149,1,Non-landed Properties
82,5600,110,120,1200,1300,2022-10-01,3,OXLEY RISE,VISIONCREST,9,1,103.842803359314,1.2984794630520835,1,Non-landed Properties
217,4888,110,120,1200,1300,2022-10-01,3,BISHAN STREET 25,CLOVER BY THE PARK,20,1,103.84584639729476,1.3595854487260477,1,Non-landed Properties
363,7000,110,120,1200,1300,2022-10-01,2,RIVER VALLEY ROAD,VALLEY PARK,10,1,103.82884110361242,1.2934156401464356,1,Non-landed Properties
3028,6800,110,120,1200,1300,2022-10-01,4,WEST COAST VALE,TWIN VEW,5,1,103.75244288569267,1.3198599211479567,1,Non-landed Properties
608,4000,110,120,1200,1300,2022-10-01,3,MEYER ROAD,THE MAKENA,15,1,103.89458767062024,1.2971769339538275,1,Non-landed Properties
987,4000,110,120,1200,1300,2022-10-01,3,LAKESIDE DRIVE,THE LAKEFRONT RESIDENCES,22,1,103.719289684001,1.343034268540324,1,Non-landed Properties
1076,6300,110,120,1200,1300,2022-10-01,3,WEST COAST PARK,BOTANNIA,5,1,103.75383951938608,1.3184964490790141,1,Non-landed Properties
276,7700,110,120,1200,1300,2022-10-01,3,KEPPEL BAY DRIVE,CARIBBEAN AT KEPPEL BAY,4,1,103.8156127185246,1.266590776306084,1,Non-landed Properties
657,7000,110,120,1200,1300,2022-10-01,3,DEVONSHIRE ROAD,ONE DEVONSHIRE,9,1,103.837478413218,1.29718548518321,1,Non-landed Properties
888,3600,110,120,1200,1300,2022-10-01,3,JURONG EAST AVENUE 1,PARC OASIS,22,1,103.73410118919192,1.343072830069139,1,Non-landed Properties
325,4000,110,120,1200,1300,2022-10-01,3,PUNGGOL WALK,A TREASURE TROVE,19,1,103.8996093540073,1.4051524183243642,1,Non-landed Properties
593,2900,110,120,1200,1300,2022-10-01,3,WOODLANDS DRIVE 72,WOODSVALE,25,5,103.8049636742584,1.443962603981356,5,Executive Condominium
460,4000,110,120,1200,1300,2022-10-01,3,JALAN KEMBANGAN,THE TRUMPS,14,1,103.91350449177,1.32009595207501,1,Non-landed Properties
800,3700,110,120,1200,1300,2022-10-01,3,ELIZABETH DRIVE,HILLVISTA,23,1,103.76339385153136,1.35991732557655,1,Non-landed Properties
110,2550,110,120,1200,1300,2022-10-01,99,HAVELOCK ROAD,NON-LANDED HOUSING DEVELOPMENT,3,1,,,1,Non-landed Properties
1086,4800,110,120,1200,1300,2022-10-01,3,JALAN MEMBINA,CENTRAL GREEN CONDOMINIUM,3,1,103.82809447896784,1.2851115404818685,1,Non-landed Properties
80,4700,110,120,1200,1300,2022-10-01,3,WESTWOOD AVENUE,THE FLORAVALE,22,5,103.69673821882712,1.3508638398241222,5,Executive Condominium
295,5200,110,120,1200,1300,2022-10-01,4,JALAN PELIKAT,THE PROMENADE@PELIKAT,19,1,103.8878562511385,1.3553064936254251,1,Non-landed Properties
2244,3700,110,120,1200,1300,2022-10-01,3,PAYA LEBAR ROAD,PAYA LEBAR RESIDENCES,14,1,103.891481018586,1.3174861329265202,1,Non-landed Properties
300,3800,110,120,1200,1300,2022-10-01,3,TAMPINES STREET 34,THE EDEN AT TAMPINES,18,5,103.95955806811772,1.355486440590538,5,Executive Condominium
866,4350,110,120,1200,1300,2022-10-01,3,JURONG EAST STREET 13,WESTMERE,22,5,103.7364152550346,1.337416086562512,5,Executive Condominium
361,3800,110,120,1200,1300,2022-10-01,3,PASIR RIS DRIVE 3,EASTVALE,18,5,,,5,Executive Condominium
2090,4800,110,120,1200,1300,2022-10-01,3,EAST COAST ROAD,POSHGROVE EAST,15,1,103.90963323009321,1.3089751406491179,1,Non-landed Properties
2491,2900,110,120,1200,1300,2022-10-01,99,AH SOO GARDEN,AFFLUENCE COURT,19,1,103.883044990727,1.350142002377885,1,Non-landed Properties
2244,3800,110,120,1200,1300,2022-10-01,3,PAYA LEBAR ROAD,PAYA LEBAR RESIDENCES,14,1,103.891481018586,1.3174861329265202,1,Non-landed Properties
452,3100,110,120,1200,1300,2022-10-01,3,PASIR RIS STREET 72,WHITEWATER,18,5,103.93534009748235,1.3801935491135111,5,Executive Condominium
749,4500,110,120,1200,1300,2022-10-01,3,HUME AVENUE,HUME PARK II,21,1,,,1,Non-landed Properties
782,3650,110,120,1200,1300,2022-10-01,3,YISHUN STREET 81,ORCHID PARK CONDOMINIUM,27,1,103.835630344341,1.4130450850854488,1,Non-landed Properties
945,4200,110,120,1200,1300,2022-10-01,99,LORONG MARZUKI,VICENTA LODGE,14,1,103.909594284546,1.320567010127996,1,Non-landed Properties
984,2300,110,120,1200,1300,2022-10-01,3,ELIAS ROAD,OASIS @ ELIAS,18,1,103.94193715019,1.3771055480698329,1,Non-landed Properties
726,6400,110,120,1200,1300,2022-10-01,3,CLUB STREET,EMERALD GARDEN,1,1,103.846478529728,1.2819059832930266,1,Non-landed Properties
133,4500,110,120,1200,1300,2022-10-01,2,MOUNT SINAI DRIVE,RIDGEWOOD,10,1,,,1,Non-landed Properties
586,5600,110,120,1200,1300,2022-10-01,3,SIMEI STREET 4,DOUBLE BAY RESIDENCES,18,1,103.95645312854272,1.340422171953441,1,Non-landed Properties
2089,3700,110,120,1200,1300,2022-10-01,2,ANG MO KIO AVENUE 9,FAR HORIZON GARDENS,20,1,103.83865495240724,1.3837592995487022,1,Non-landed Properties
1048,4200,110,120,1200,1300,2022-10-01,3,KOVAN ROAD,KOVAN RESIDENCES,19,1,103.88500666888122,1.3611242293375672,1,Non-landed Properties
217,4800,110,120,1200,1300,2022-10-01,3,BISHAN STREET 25,CLOVER BY THE PARK,20,1,103.84584639729476,1.3595854487260477,1,Non-landed Properties
849,4000,110,120,1200,1300,2022-10-01,3,GEYLANG EAST AVENUE 1,CENTRAL GROVE,14,1,103.88445046172733,1.3160372914105665,1,Non-landed Properties
59,6900,110,120,1200,1300,2022-10-01,2,CAIRNHILL CIRCLE,HELIOS RESIDENCES,9,1,103.838018892814,1.3067186136768834,1,Non-landed Properties
760,5200,110,120,1200,1300,2022-10-01,2,NEWTON ROAD,NEWTON ONE,11,1,103.8394249671105,1.31403322698473,1,Non-landed Properties
2095,4500,110,120,1200,1300,2022-10-01,3,SOPHIA ROAD,SOPHIA CREST,9,1,103.848199276595,1.30157862581953,1,Non-landed Properties
814,5700,110,120,1200,1300,2022-10-01,3,JALAN RAMA RAMA,DE ROYALE,12,1,103.84933953193676,1.3281586156581926,1,Non-landed Properties
838,4000,110,120,1200,1300,2022-10-01,3,RIVERVALE CRESCENT,RIVERVALE CREST,19,1,103.904204612251,1.39134464696443,1,Non-landed Properties
914,3000,110,120,1200,1300,2022-10-01,3,HONG SAN WALK,PALM GARDENS,23,1,103.74704248060368,1.3784112030364168,1,Non-landed Properties
444,4600,110,120,1200,1300,2022-10-01,3,BAYSHORE ROAD,BAYSHORE PARK,16,1,103.936679051732,1.311561653755936,1,Non-landed Properties
468,3300,110,120,1200,1300,2022-10-01,3,HOUGANG STREET 11,THE MINTON,19,1,103.8815973873112,1.3522110137411529,1,Non-landed Properties
746,6200,110,120,1200,1300,2022-10-01,3,KITCHENER LINK,CITY SQUARE RESIDENCES,8,1,103.85755979591438,1.31060245393488,1,Non-landed Properties
768,5000,110,120,1200,1300,2022-10-01,3,STURDEE ROAD,KERRISDALE,8,1,103.8580318810664,1.313214163897122,1,Non-landed Properties
1831,4500,110,120,1200,1300,2022-10-01,3,MANDALAY ROAD,THE ANSLEY,11,1,103.8488074407645,1.3232846198492649,1,Non-landed Properties
484,4200,110,120,1200,1300,2022-10-01,3,CHOA CHU KANG LOOP,NORTHVALE,23,1,103.74501134400477,1.3874665260148138,1,Non-landed Properties
1056,4700,110,120,1200,1300,2022-10-01,2,ANG MO KIO CENTRAL 3,GRANDEUR 8,20,1,103.8470563451818,1.3759349745598413,1,Non-landed Properties
11,4000,110,120,1200,1300,2022-10-01,3,KIM YAM ROAD,OLEANAS RESIDENCE,9,1,103.838823947777,1.29337549343415,1,Non-landed Properties
1491,4300,110,120,1200,1300,2022-10-01,3,LORONG 16 GEYLANG,CANBERLIN APARTMENTS,14,1,103.87981291899251,1.31068525089978,1,Non-landed Properties
924,6000,110,120,1200,1300,2022-10-01,3,AMBER GARDENS,ONE AMBER,15,1,103.89841063767916,1.3015926723896616,1,Non-landed Properties
290,3150,110,120,1200,1300,2022-10-01,3,BOON LAY DRIVE,SUMMERDALE,22,5,103.71204822058384,1.3423153882566516,5,Executive Condominium
624,4000,110,120,1200,1300,2022-10-01,3,DOVER RISE,DOVER PARKVIEW,5,1,103.783812666505,1.3057311999017731,1,Non-landed Properties
2018,3200,110,120,1200,1300,2022-10-01,2,LORONG G TELOK KURAU,THE MEDLEY,15,1,103.91118781637331,1.3170854902339733,1,Non-landed Properties
905,7200,110,120,1200,1300,2022-10-01,2,MARINA BOULEVARD,MARINA BAY RESIDENCES,1,1,103.854991983323,1.2796373571170951,1,Non-landed Properties
89,3800,110,120,1200,1300,2022-10-01,3,UPPER EAST COAST ROAD,THE SUMMIT,16,1,103.94097941916388,1.3162443432921926,1,Non-landed Properties
304,2400,110,120,1200,1300,2022-10-01,2,TANAH MERAH KECHIL LINK,URBAN VISTA,16,1,103.94454853789151,1.3273617304691909,1,Non-landed Properties
760,5100,110,120,1200,1300,2022-10-01,2,NEWTON ROAD,NEWTON ONE,11,1,103.8394249671105,1.31403322698473,1,Non-landed Properties
89,3800,110,120,1200,1300,2022-10-01,3,UPPER EAST COAST ROAD,THE SUMMIT,16,1,103.94097941916388,1.3162443432921926,1,Non-landed Properties
258,4000,110,120,1200,1300,2022-10-01,3,SIMEI RISE,SAVANNAH CONDOPARK,18,1,103.96222411228629,1.3489425629383214,1,Non-landed Properties
593,3800,110,120,1200,1300,2022-10-01,3,WOODLANDS DRIVE 72,WOODSVALE,25,5,103.8049636742584,1.443962603981356,5,Executive Condominium
307,4200,110,120,1200,1300,2022-10-01,3,TELOK BLANGAH ROAD,HARBOURLIGHTS,4,1,103.82281390320166,1.2663839938174437,1,Non-landed Properties
974,7000,110,120,1200,1300,2022-10-01,3,ROBIN DRIVE,ROBIN RESIDENCES,10,1,103.82819221564635,1.3189285087849167,1,Non-landed Properties
1040,7800,110,120,1200,1300,2022-10-01,3,CHAY YAN STREET,THE REGENCY AT TIONG BAHRU,3,1,103.83044228269767,1.2819649574343333,1,Non-landed Properties
